"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
0.343333237784682,0.211875674102946,0.474963247006777,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",24
0.436517256724822,0.271034457275698,0.602273161533451,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",25
0.46746225926475,0.313733440168673,0.621426664745739,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",26
0.385896739294989,0.225416523681377,0.546633914674866,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",27
0.319702293413737,0.132052811411487,0.507703434321471,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",28
0.313169514392153,0.151695612014469,0.474903760051992,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",29
0.315936428125507,0.131544272845763,0.500668141405458,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",30
0.276390262898452,0.106977409180442,0.446089817061779,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",31
0.376596026252329,0.217739910156056,0.535703946726174,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",32
0.377596946038783,0.208923424592089,0.546554381890174,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",33
0.403143635538816,0.237132054403411,0.569430163138729,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",34
0.43842860849701,0.297186483977185,0.579869635283581,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",35
0.473984830510821,0.310344677688024,0.637891935856816,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",36
0.492914525515009,0.330287120373085,0.655805536729082,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",37
0.358783432095811,0.190933721596198,0.526914340946094,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",38
0.520997161208103,0.366059568624366,0.676173934822755,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",39
0.352187202637322,0.206941195950794,0.497643737678533,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",40
0.480425352582925,0.337034277154546,0.624021347367942,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",41
0.437398799300914,0.307682844718871,0.567282500045541,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",42
0.318024911309767,0.152713931859094,0.483608751263676,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",43
0.42744310055014,0.277537407633921,0.577572888686007,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",44
0.477216194905172,0.330887618643416,0.623758185527534,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",45
0.337895316776593,0.182172631567168,0.493860056575679,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",46
0.432862508468967,0.27493230656277,0.591041446007301,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",47
0.391652068892379,0.232362708629275,0.551194571948943,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",48
0.427068583244994,0.260451938850448,0.593962117536306,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",49
0.48161392596433,0.303480412943968,0.660063794392607,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",50
0.510278218166516,0.354422704963597,0.666375782893835,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",51
0.354382264366349,0.162325299012656,0.54680749071867,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",52
0.37931741738535,0.186023428219051,0.572984338473392,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",53
0.369440460374504,0.216829067344215,0.522284251870175,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",54
0.231011440048157,0.0910158391131288,0.371202850448382,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",55
0.460449727128154,0.315904225602948,0.605203504720553,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",56
0.362667744352452,0.201133821878119,0.524462075138721,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",57
0.467742963310513,0.310145287964647,0.625588241002117,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",58
