"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.933630566546229,-1.13338832142327,-0.733469205639248,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",412
-0.727145337080304,-0.929665424281256,-0.524211257276064,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",413
-0.913429131417487,-1.11338846444996,-0.713065459170181,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",414
-0.990643758342424,-1.17281266264884,-0.808139060712421,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",415
-0.779145144529614,-0.944711246769347,-0.613302306594543,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",416
-0.994857157104823,-1.17841378189641,-0.810959584188498,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",417
-0.937855943184529,-1.14588653811758,-0.729387564461681,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",418
-0.965027396419138,-1.12739616583586,-0.802391984714668,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",419
-0.894846329813892,-1.10002109988064,-0.68924591065459,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",420
-0.855901129458225,-1.02012397794449,-0.691405809990497,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",421
-0.918536498073996,-1.11444637629469,-0.722238487522775,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",422
-0.816227244412615,-0.987174844387961,-0.644984500026513,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",423
-0.846781442891209,-1.02776201393255,-0.665469930893481,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",424
-0.816669409838633,-1.02334923370516,-0.60955800388417,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",425
-0.902645989660189,-1.11258647400051,-0.692259796352535,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",426
-0.890214382799859,-1.05512348893946,-0.725030426518969,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",427
-0.880507605694902,-1.04388023278612,-0.716865256879096,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",428
-0.815190430355406,-1.0288588378992,-0.601060734926617,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",429
